14 0 -48051
14 0 -64899
14 0 -52294
14 0 -15794
14 0 33269
14 0 84798
14 0 93510
14 0 68957
14 0 19170
14 0 -54180
14 0 -88087
14 0 -90020
14 0 -61474
15 0 -15794
15 0 41087
15 0 61134
15 0 56680
15 0 34676
15 0 0
15 0 -17386
15 0 -20999
15 0 -14353
15 0 -3990
15 0 0
15 0 -2920
15 0 -9279
15 0 -12751
15 0 -9181
15 0 0
16 0 10530
16 0 17361
16 0 16490
16 0 9020
16 0 0
16 0 -6414
16 0 -8590
16 0 -5416
16 0 -1658
16 0 0
16 0 -1588
16 0 -4322
16 0 -5714
16 0 -4183
16 0 1641
16 0 6256
17 0 8684
17 0 7822
17 0 4297
17 0 -1311
17 0 -3886
17 0 -4053
17 0 -2499
17 0 -490
17 0 -15
17 0 -924
17 0 -2322
17 0 -2681
17 0 -1477
17 0 830
17 0 3125
17 0 4357
18 0 3407
18 0 1403
18 0 -606
18 0 -2028
18 0 -1726
18 0 -829
18 0 -112
18 0 -71
18 0 -781
18 0 -1413
18 0 -1473
18 0 -766
18 0 806
18 0 1739
18 0 1968
18 0 1458
19 0 286
19 0 -436
19 0 -646
19 0 -408
19 0 -39
19 0 51
19 0 -207
19 0 -628
19 0 -908
19 0 -700
19 0 -197
19 0 366
19 0 712
19 0 697
19 0 378
19 0 65
20 0 -53
20 0 50
20 0 226
20 0 268
20 0 96
20 0 -317
20 0 -560
20 0 -587
20 0 -393
20 0 -94
20 0 207
20 0 229
20 0 113
20 0 -14
20 0 0
20 0 146
21 0 333
21 0 423
21 0 263
21 0 0
21 0 -263
21 0 -399
21 0 -340
21 0 -158
21 0 0
21 0 47
21 0 -19
21 0 -110
21 0 -118
21 0 0
21 0 191
21 0 374
22 0 368
22 0 217
22 0 0
22 0 -226
22 0 -257
22 0 -178
22 0 -65
22 0 7
22 0 -27
22 0 -106
22 0 -156
22 0 -83
22 0 48
22 0 191
22 0 269
22 0 241
23 0 91
23 0 -40
23 0 -112
23 0 -105
23 0 -45
23 0 -1
23 0 -9
23 0 -62
23 0 -125
23 0 -125
23 0 -64
23 0 33
23 0 139
23 0 155
23 0 112
23 0 41
24 0 -16
24 0 -37
24 0 -12
24 0 15
24 0 18
24 0 -28
24 0 -73
24 0 -98
24 0 -85
24 0 -20
24 0 34
24 0 62
24 0 57
24 0 27
24 0 3
24 0 1
25 0 19
25 0 40
25 0 39
25 0 12
25 0 -28
25 0 -63
25 0 -74
25 0 -49
25 0 -13
25 0 21
25 0 43
25 0 34
25 0 20
25 0 3
25 0 -8
25 0 -8
26 0 -6
26 0 -2
26 0 0
26 0 0
26 0 1
26 0 1
26 0 2
26 0 0
26 0 -2
26 0 -2
26 0 -2
26 0 0
26 0 0
26 0 0
26 0 2
26 0 1
27 0 1
27 0 0
27 0 -1
27 0 0
27 0 0
27 0 0
27 0 0
27 0 0
27 0 1
27 0 0
27 0 0
27 0 0
27 0 -1
27 0 -2
27 0 -3
27 0 -1
28 0 0
28 0 1
28 0 1
28 0 0
28 0 0
28 0 0
28 0 0
28 0 0
28 0 -2
28 0 -1
28 0 0
28 0 0
28 0 0
28 0 0
28 0 0
28 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
29 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
30 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
31 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
32 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
33 0 0
